Datetime,Value,ID,Anomaly
2020-03-03 11:00,136.634964,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 11:15,136.7683105,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 11:30,136.5086365,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 11:45,136.6607513,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 12:00,136.9209442,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 12:15,136.7055969,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 12:30,136.967865,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 12:45,136.7545471,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 13:00,136.7545471,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 13:15,136.3276062,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 13:30,136.8556519,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 13:45,136.4141388,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 14:00,136.4141388,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 14:15,135.8643494,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 14:30,136.0327911,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 14:45,135.4365692,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 15:00,135.63414,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 15:15,134.5825348,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 15:30,133.9363251,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 15:45,134.1659241,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 16:00,134.1970673,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 16:15,135.2701111,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 16:30,135.1495819,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 16:45,134.8375702,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 17:00,134.6186676,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 17:15,135.5799103,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 17:30,136.5415955,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 17:45,135.436264,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 18:00,134.9741516,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 18:15,135.6496277,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 18:30,135.3408203,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 18:45,135.2887421,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 19:00,135.2183685,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 19:15,135.7402954,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 19:30,135.7100067,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 19:45,135.5732117,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 20:00,136.2568665,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 20:15,135.9688263,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 20:30,135.9514771,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 20:45,135.8921661,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 21:00,136.0567017,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 21:15,136.3442688,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 21:30,136.1934662,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
