"Datetime","Value","ID","Anomaly"
2020-01-09 10:30:00,136.72200012207,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 10:45:00,136.537780761719,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 11:00:00,136.55158996582,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 11:15:00,136.958297729492,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 11:30:00,136.664093017578,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 11:45:00,136.518295288086,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 12:00:00,136.329879760742,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 12:15:00,136.31623840332,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 12:30:00,136.846084594727,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 12:45:00,136.275146484375,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 13:00:00,136.77409362793,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 13:15:00,135.724960327148,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 13:30:00,136.139083862305,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 13:45:00,135.297668457031,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 14:00:00,136.254241943359,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 14:15:00,135.192794799805,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 14:30:00,135.12776184082,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 14:45:00,135.301025390625,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 15:00:00,135.190872192383,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 15:15:07,134.43489074707,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 15:30:00,134.43489074707,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 15:45:00,134.43489074707,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 16:00:00,134.43489074707,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 16:15:00,134.43489074707,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 16:30:00,134.43489074707,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 16:45:00,132.643630981445,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 16:46:44,129.307205200195,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 16:52:39,132.447479248047,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 17:00:00,133.134307861328,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 17:15:00,133.567245483398,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 17:30:00,133.15852355957,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 17:45:00,133.585021972656,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 17:46:24,138.637329101562,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 17:47:24,135.828277587891,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 18:00:00,134.496948242188,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 18:15:00,134.496948242188,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 18:30:00,133.789474487305,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 18:45:00,135.15217590332,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 19:00:00,134.936172485352,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 19:15:00,134.603317260742,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 19:30:00,134.979049682617,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 19:45:00,134.829010009766,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 20:00:00,134.677734375,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 20:15:00,134.831390380859,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 20:30:00,135.016296386719,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 20:45:00,134.987197875977,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 21:00:00,134.492416381836,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 21:15:00,134.835479736328,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 21:30:00,135.250244140625,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 21:45:00,134.998397827148,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 22:00:00,135.030685424805,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 22:15:00,134.905807495117,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 22:30:00,135.292526245117,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 22:45:00,134.765670776367,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 23:00:00,135.778076171875,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 23:15:00,135.48014831543,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 23:30:00,134.897811889648,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-09 23:45:00,135.245147705078,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 00:00:00,135.095703125,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 00:15:00,135.165542602539,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 00:30:00,134.95686340332,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 00:45:00,135.230392456055,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 01:00:00,135.156967163086,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 01:15:00,135.396575927734,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 01:30:00,135.01887512207,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 01:45:00,135.179183959961,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 02:00:00,134.886474609375,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 02:15:00,135.045074462891,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 02:30:00,134.987213134766,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
