Timestamp,Campus Energy Centre Feeder 60L56 Apparent Power
2021-04-01T08:06:13-07:00 Los_Angeles,13748.0361328125kVA
2021-04-01T08:09:08-07:00 Los_Angeles,13833.5859375kVA
2021-04-01T08:12:16-07:00 Los_Angeles,13756.693359375kVA
2021-04-01T08:13:17-07:00 Los_Angeles,13895.982421875kVA
2021-04-01T08:14:17-07:00 Los_Angeles,13826.17578125kVA
2021-04-01T08:15:00-07:00 Los_Angeles,13838.7451171875kVA
2021-04-01T08:16:00-07:00 Los_Angeles,13768.5849609375kVA
2021-04-01T08:17:00-07:00 Los_Angeles,13835.595703125kVA
2021-04-01T08:18:00-07:00 Los_Angeles,13926.87109375kVA
2021-04-01T08:19:00-07:00 Los_Angeles,13838.84765625kVA
2021-04-01T08:20:00-07:00 Los_Angeles,13922.8798828125kVA
2021-04-01T08:21:00-07:00 Los_Angeles,13797.248046875kVA
2021-04-01T08:22:16-07:00 Los_Angeles,13902.15625kVA
2021-04-01T08:23:16-07:00 Los_Angeles,13974.05859375kVA
2021-04-01T08:24:18-07:00 Los_Angeles,14038.595703125kVA
2021-04-01T08:25:18-07:00 Los_Angeles,13946.89453125kVA
2021-04-01T08:26:33-07:00 Los_Angeles,14009.3818359375kVA
2021-04-01T08:28:08-07:00 Los_Angeles,13944.7880859375kVA
2021-04-01T08:29:08-07:00 Los_Angeles,14089.3095703125kVA
2021-04-01T08:30:00-07:00 Los_Angeles,13981.1171875kVA
2021-04-01T08:32:01-07:00 Los_Angeles,14071.30859375kVA
2021-04-01T08:33:10-07:00 Los_Angeles,14144.6279296875kVA
2021-04-01T08:34:10-07:00 Los_Angeles,14018.0595703125kVA
2021-04-01T08:35:10-07:00 Los_Angeles,14137.34375kVA
2021-04-01T08:36:11-07:00 Los_Angeles,14051.5458984375kVA
2021-04-01T08:37:11-07:00 Los_Angeles,14111.505859375kVA
2021-04-01T08:38:11-07:00 Los_Angeles,14191.392578125kVA
2021-04-01T08:39:18-07:00 Los_Angeles,14126.462890625kVA
2021-04-01T08:40:19-07:00 Los_Angeles,14047.53515625kVA
2021-04-01T08:41:19-07:00 Los_Angeles,13984.5546875kVA
2021-04-01T08:42:19-07:00 Los_Angeles,14078.126953125kVA
2021-04-01T08:45:00-07:00 Los_Angeles,14072.453125kVA
2021-04-01T08:46:00-07:00 Los_Angeles,14003.5166015625kVA
2021-04-01T08:47:03-07:00 Los_Angeles,14073.4716796875kVA
2021-04-01T08:48:25-07:00 Los_Angeles,14169.2021484375kVA
2021-04-01T08:49:25-07:00 Los_Angeles,14109.6875kVA
2021-04-01T08:51:25-07:00 Los_Angeles,14207.98828125kVA
2021-04-01T08:52:46-07:00 Los_Angeles,14116.017578125kVA
2021-04-01T08:53:46-07:00 Los_Angeles,14273.8203125kVA
2021-04-01T08:54:46-07:00 Los_Angeles,14083.732421875kVA
2021-04-01T08:55:46-07:00 Los_Angeles,14238.0908203125kVA
2021-04-01T08:58:51-07:00 Los_Angeles,14333.16015625kVA
2021-04-01T09:00:00-07:00 Los_Angeles,14356.5859375kVA
2021-04-01T09:01:59-07:00 Los_Angeles,14429.94140625kVA
2021-04-01T09:03:08-07:00 Los_Angeles,14374.060546875kVA
2021-04-01T09:04:08-07:00 Los_Angeles,14230.24609375kVA
2021-04-01T09:05:08-07:00 Los_Angeles,14394.041015625kVA
2021-04-01T09:06:21-07:00 Los_Angeles,14478.9765625kVA
2021-04-01T09:07:44-07:00 Los_Angeles,14420.744140625kVA
2021-04-01T09:08:52-07:00 Los_Angeles,14537.16796875kVA
2021-04-01T09:10:01-07:00 Los_Angeles,14350.916015625kVA
2021-04-01T09:11:25-07:00 Los_Angeles,14453.0625kVA
2021-04-01T09:13:14-07:00 Los_Angeles,14562.84765625kVA
2021-04-01T09:14:23-07:00 Los_Angeles,14503.923828125kVA
2021-04-01T09:15:00-07:00 Los_Angeles,14672.7216796875kVA
2021-04-01T09:16:13-07:00 Los_Angeles,14751.3310546875kVA
2021-04-01T09:17:21-07:00 Los_Angeles,14611.173828125kVA
2021-04-01T09:18:30-07:00 Los_Angeles,14511.447265625kVA
2021-04-01T09:19:38-07:00 Los_Angeles,14574.544921875kVA
2021-04-01T09:20:38-07:00 Los_Angeles,14662.5087890625kVA
2021-04-01T09:21:38-07:00 Los_Angeles,14560.576171875kVA
2021-04-01T09:22:51-07:00 Los_Angeles,14643.1669921875kVA
2021-04-01T09:23:52-07:00 Los_Angeles,14771.76171875kVA
2021-04-01T09:24:53-07:00 Los_Angeles,14681.21875kVA
2021-04-01T09:26:14-07:00 Los_Angeles,14593.146484375kVA
2021-04-01T09:27:21-07:00 Los_Angeles,14662.646484375kVA
2021-04-01T09:28:38-07:00 Los_Angeles,14600.58203125kVA
2021-04-01T09:30:00-07:00 Los_Angeles,14579.564453125kVA
2021-04-01T09:31:00-07:00 Los_Angeles,14645.265625kVA
2021-04-01T09:32:30-07:00 Los_Angeles,14768.06640625kVA
2021-04-01T09:33:30-07:00 Los_Angeles,14687.833984375kVA
2021-04-01T09:34:35-07:00 Los_Angeles,14563.9892578125kVA
