Timestamp,Campus Energy Centre Campus HW Main Meter Flow
2021-03-25T00:23:00-07:00 Los_Angeles,120L/s
2021-03-25T00:24:00-07:00 Los_Angeles,110L/s
2021-03-25T00:25:05-07:00 Los_Angeles,115L/s
2021-03-25T00:26:05-07:00 Los_Angeles,110L/s
2021-03-25T00:27:16-07:00 Los_Angeles,115L/s
2021-03-25T00:28:16-07:00 Los_Angeles,110L/s
2021-03-25T00:29:16-07:00 Los_Angeles,115L/s
2021-03-25T00:30:00-07:00 Los_Angeles,115L/s
2021-03-25T00:31:00-07:00 Los_Angeles,110L/s
2021-03-25T00:32:38-07:00 Los_Angeles,105L/s
2021-03-25T00:33:38-07:00 Los_Angeles,110L/s
2021-03-25T00:35:20-07:00 Los_Angeles,105L/s
2021-03-25T00:36:20-07:00 Los_Angeles,110L/s
2021-03-25T00:37:21-07:00 Los_Angeles,105L/s
2021-03-25T00:38:21-07:00 Los_Angeles,110L/s
2021-03-25T00:39:21-07:00 Los_Angeles,105L/s
2021-03-25T00:40:00-07:00 Los_Angeles,105L/s
2021-03-25T00:41:00-07:00 Los_Angeles,110L/s
2021-03-25T00:42:00-07:00 Los_Angeles,105L/s
2021-03-25T00:43:23-07:00 Los_Angeles,110L/s
2021-03-25T00:44:23-07:00 Los_Angeles,105L/s
2021-03-25T00:45:34-07:00 Los_Angeles,110L/s
2021-03-25T00:46:34-07:00 Los_Angeles,105L/s
2021-03-25T00:47:35-07:00 Los_Angeles,110L/s
2021-03-25T00:48:35-07:00 Los_Angeles,105L/s
2021-03-25T00:49:37-07:00 Los_Angeles,110L/s
2021-03-25T00:50:00-07:00 Los_Angeles,105L/s
2021-03-25T00:51:00-07:00 Los_Angeles,110L/s
2021-03-25T00:52:00-07:00 Los_Angeles,105L/s
2021-03-25T00:53:00-07:00 Los_Angeles,110L/s
2021-03-25T00:54:00-07:00 Los_Angeles,105L/s
2021-03-25T00:55:37-07:00 Los_Angeles,110L/s
2021-03-25T00:56:37-07:00 Los_Angeles,100L/s
2021-03-25T00:57:37-07:00 Los_Angeles,105L/s
2021-03-25T00:58:38-07:00 Los_Angeles,100L/s
2021-03-25T00:59:38-07:00 Los_Angeles,105L/s
2021-03-25T01:00:00-07:00 Los_Angeles,100L/s
2021-03-25T01:01:00-07:00 Los_Angeles,105L/s
2021-03-25T01:02:10-07:00 Los_Angeles,110L/s
2021-03-25T01:03:10-07:00 Los_Angeles,105L/s
2021-03-25T01:04:10-07:00 Los_Angeles,100L/s
2021-03-25T01:05:10-07:00 Los_Angeles,105L/s
2021-03-25T01:06:10-07:00 Los_Angeles,115L/s
2021-03-25T01:07:10-07:00 Los_Angeles,110L/s
2021-03-25T01:08:13-07:00 Los_Angeles,115L/s
2021-03-25T01:09:13-07:00 Los_Angeles,105L/s
2021-03-25T01:10:00-07:00 Los_Angeles,105L/s
2021-03-25T01:12:25-07:00 Los_Angeles,110L/s
2021-03-25T01:13:26-07:00 Los_Angeles,105L/s
2021-03-25T01:14:27-07:00 Los_Angeles,100.55555725097656L/s
2021-03-25T01:15:27-07:00 Los_Angeles,105L/s
2021-03-25T01:17:09-07:00 Los_Angeles,110L/s
2021-03-25T01:18:09-07:00 Los_Angeles,105L/s
2021-03-25T01:19:09-07:00 Los_Angeles,115L/s
2021-03-25T01:20:00-07:00 Los_Angeles,110L/s
2021-03-25T01:21:00-07:00 Los_Angeles,105L/s
2021-03-25T01:22:44-07:00 Los_Angeles,110L/s
2021-03-25T01:23:44-07:00 Los_Angeles,105L/s
2021-03-25T01:25:46-07:00 Los_Angeles,100L/s
2021-03-25T01:26:46-07:00 Los_Angeles,105L/s
2021-03-25T01:27:57-07:00 Los_Angeles,110L/s
2021-03-25T01:28:57-07:00 Los_Angeles,105L/s
2021-03-25T01:29:57-07:00 Los_Angeles,110L/s
2021-03-25T01:30:00-07:00 Los_Angeles,105L/s
2021-03-25T01:31:00-07:00 Los_Angeles,110L/s
2021-03-25T01:32:09-07:00 Los_Angeles,105L/s
2021-03-25T01:33:09-07:00 Los_Angeles,110L/s
2021-03-25T01:34:30-07:00 Los_Angeles,105L/s
2021-03-25T01:35:31-07:00 Los_Angeles,110L/s
2021-03-25T01:37:02-07:00 Los_Angeles,105L/s
2021-03-25T01:38:02-07:00 Los_Angeles,110L/s
2021-03-25T01:39:02-07:00 Los_Angeles,115L/s
2021-03-25T01:40:00-07:00 Los_Angeles,110L/s
2021-03-25T01:41:03-07:00 Los_Angeles,105L/s
2021-03-25T01:42:04-07:00 Los_Angeles,115L/s
2021-03-25T01:43:04-07:00 Los_Angeles,110L/s
2021-03-25T01:47:36-07:00 Los_Angeles,105L/s
2021-03-25T01:48:36-07:00 Los_Angeles,110L/s
2021-03-25T01:49:36-07:00 Los_Angeles,105L/s
2021-03-25T01:50:00-07:00 Los_Angeles,110L/s
2021-03-25T01:51:18-07:00 Los_Angeles,105L/s
2021-03-25T01:52:18-07:00 Los_Angeles,110L/s
2021-03-25T01:53:18-07:00 Los_Angeles,105L/s
2021-03-25T01:54:29-07:00 Los_Angeles,100L/s
2021-03-25T01:55:29-07:00 Los_Angeles,105.55555725097656L/s
2021-03-25T01:57:01-07:00 Los_Angeles,110L/s
2021-03-25T01:58:01-07:00 Los_Angeles,105L/s
2021-03-25T01:59:01-07:00 Los_Angeles,100L/s
2021-03-25T02:00:00-07:00 Los_Angeles,105L/s
2021-03-25T02:01:23-07:00 Los_Angeles,100L/s
2021-03-25T02:02:23-07:00 Los_Angeles,105L/s
2021-03-25T02:03:24-07:00 Los_Angeles,100L/s
2021-03-25T02:04:24-07:00 Los_Angeles,105L/s
2021-03-25T02:05:25-07:00 Los_Angeles,100L/s
2021-03-25T02:06:25-07:00 Los_Angeles,105L/s
2021-03-25T02:07:25-07:00 Los_Angeles,100L/s
2021-03-25T02:08:39-07:00 Los_Angeles,105L/s
2021-03-25T02:09:39-07:00 Los_Angeles,110L/s
2021-03-25T02:10:00-07:00 Los_Angeles,110L/s
2021-03-25T02:11:10-07:00 Los_Angeles,115L/s
2021-03-25T02:12:10-07:00 Los_Angeles,110L/s
2021-03-25T02:13:10-07:00 Los_Angeles,115L/s
2021-03-25T02:14:32-07:00 Los_Angeles,110L/s
2021-03-25T02:15:32-07:00 Los_Angeles,115L/s
2021-03-25T02:16:32-07:00 Los_Angeles,110L/s
2021-03-25T02:17:32-07:00 Los_Angeles,115L/s
2021-03-25T02:18:32-07:00 Los_Angeles,110L/s
2021-03-25T02:19:32-07:00 Los_Angeles,120L/s
2021-03-25T02:20:00-07:00 Los_Angeles,115L/s
2021-03-25T02:21:08-07:00 Los_Angeles,110L/s
2021-03-25T02:22:08-07:00 Los_Angeles,115L/s
2021-03-25T02:23:08-07:00 Los_Angeles,110L/s
2021-03-25T02:24:09-07:00 Los_Angeles,115L/s
2021-03-25T02:25:10-07:00 Los_Angeles,110L/s
2021-03-25T02:26:10-07:00 Los_Angeles,115L/s
2021-03-25T02:27:11-07:00 Los_Angeles,110L/s
2021-03-25T02:28:11-07:00 Los_Angeles,115L/s
2021-03-25T02:29:12-07:00 Los_Angeles,110L/s
2021-03-25T02:30:00-07:00 Los_Angeles,115L/s
2021-03-25T02:31:33-07:00 Los_Angeles,110L/s
2021-03-25T02:32:33-07:00 Los_Angeles,115L/s
2021-03-25T02:33:34-07:00 Los_Angeles,120L/s
2021-03-25T02:34:34-07:00 Los_Angeles,115L/s
2021-03-25T02:35:34-07:00 Los_Angeles,110L/s
2021-03-25T02:36:34-07:00 Los_Angeles,115L/s
2021-03-25T02:37:34-07:00 Los_Angeles,120L/s
2021-03-25T02:40:00-07:00 Los_Angeles,120L/s
2021-03-25T02:41:05-07:00 Los_Angeles,115L/s
2021-03-25T02:43:26-07:00 Los_Angeles,110L/s
2021-03-25T02:44:26-07:00 Los_Angeles,115L/s
2021-03-25T02:45:47-07:00 Los_Angeles,110L/s
2021-03-25T02:46:47-07:00 Los_Angeles,120L/s
2021-03-25T02:47:47-07:00 Los_Angeles,115L/s
2021-03-25T02:48:47-07:00 Los_Angeles,110L/s
2021-03-25T02:50:00-07:00 Los_Angeles,110L/s
2021-03-25T02:51:00-07:00 Los_Angeles,115L/s
2021-03-25T02:52:00-07:00 Los_Angeles,110L/s
2021-03-25T02:53:00-07:00 Los_Angeles,115L/s
2021-03-25T02:54:00-07:00 Los_Angeles,120L/s
2021-03-25T02:55:06-07:00 Los_Angeles,115L/s
2021-03-25T02:56:07-07:00 Los_Angeles,120L/s
2021-03-25T02:57:07-07:00 Los_Angeles,115L/s
2021-03-25T02:58:08-07:00 Los_Angeles,120L/s
2021-03-25T02:59:09-07:00 Los_Angeles,115L/s
2021-03-25T03:00:00-07:00 Los_Angeles,115L/s
2021-03-25T03:01:00-07:00 Los_Angeles,120L/s
2021-03-25T03:02:00-07:00 Los_Angeles,115L/s
2021-03-25T03:03:01-07:00 Los_Angeles,120L/s
2021-03-25T03:04:31-07:00 Los_Angeles,115L/s
2021-03-25T03:05:32-07:00 Los_Angeles,120L/s
2021-03-25T03:06:32-07:00 Los_Angeles,115L/s
2021-03-25T03:07:32-07:00 Los_Angeles,120L/s
2021-03-25T03:08:33-07:00 Los_Angeles,115L/s
2021-03-25T03:09:33-07:00 Los_Angeles,120L/s
2021-03-25T03:10:00-07:00 Los_Angeles,115L/s
2021-03-25T03:11:00-07:00 Los_Angeles,120L/s
2021-03-25T03:12:00-07:00 Los_Angeles,115L/s
2021-03-25T03:13:05-07:00 Los_Angeles,120L/s
2021-03-25T03:14:06-07:00 Los_Angeles,115L/s
2021-03-25T03:15:06-07:00 Los_Angeles,120L/s
2021-03-25T03:16:07-07:00 Los_Angeles,115L/s
2021-03-25T03:17:07-07:00 Los_Angeles,120L/s
2021-03-25T03:18:07-07:00 Los_Angeles,115L/s
2021-03-25T03:19:07-07:00 Los_Angeles,120L/s
2021-03-25T03:20:00-07:00 Los_Angeles,115L/s
2021-03-25T03:21:10-07:00 Los_Angeles,120L/s
2021-03-25T03:22:10-07:00 Los_Angeles,115L/s
2021-03-25T03:23:10-07:00 Los_Angeles,120L/s
2021-03-25T03:24:10-07:00 Los_Angeles,115L/s
2021-03-25T03:25:12-07:00 Los_Angeles,120L/s
2021-03-25T03:26:12-07:00 Los_Angeles,115L/s
2021-03-25T03:27:12-07:00 Los_Angeles,110L/s
2021-03-25T03:28:12-07:00 Los_Angeles,120L/s
2021-03-25T03:29:13-07:00 Los_Angeles,115L/s
2021-03-25T03:30:00-07:00 Los_Angeles,120L/s
2021-03-25T03:31:00-07:00 Los_Angeles,115L/s
2021-03-25T03:32:00-07:00 Los_Angeles,120L/s
2021-03-25T03:33:00-07:00 Los_Angeles,115L/s
2021-03-25T03:34:06-07:00 Los_Angeles,120L/s
2021-03-25T03:35:07-07:00 Los_Angeles,115L/s
2021-03-25T03:36:07-07:00 Los_Angeles,120L/s
2021-03-25T03:37:08-07:00 Los_Angeles,114.44444274902344L/s
2021-03-25T03:38:08-07:00 Los_Angeles,118.88888549804688L/s
2021-03-25T03:39:08-07:00 Los_Angeles,115L/s
2021-03-25T03:40:00-07:00 Los_Angeles,115L/s
2021-03-25T03:41:29-07:00 Los_Angeles,110L/s
2021-03-25T03:42:30-07:00 Los_Angeles,115L/s
2021-03-25T03:44:01-07:00 Los_Angeles,110L/s
2021-03-25T03:45:01-07:00 Los_Angeles,115L/s
2021-03-25T03:46:01-07:00 Los_Angeles,125L/s
2021-03-25T03:47:01-07:00 Los_Angeles,120L/s
2021-03-25T03:48:02-07:00 Los_Angeles,125L/s
2021-03-25T03:49:02-07:00 Los_Angeles,115L/s
2021-03-25T03:50:00-07:00 Los_Angeles,115L/s
2021-03-25T03:51:00-07:00 Los_Angeles,120L/s
2021-03-25T03:54:05-07:00 Los_Angeles,115L/s
2021-03-25T03:55:05-07:00 Los_Angeles,120L/s
2021-03-25T03:56:05-07:00 Los_Angeles,115L/s
2021-03-25T03:57:17-07:00 Los_Angeles,110L/s
2021-03-25T03:58:27-07:00 Los_Angeles,115L/s
2021-03-25T03:59:27-07:00 Los_Angeles,110L/s
2021-03-25T04:00:00-07:00 Los_Angeles,110L/s
2021-03-25T04:01:00-07:00 Los_Angeles,115L/s
2021-03-25T04:02:19-07:00 Los_Angeles,120L/s
2021-03-25T04:03:29-07:00 Los_Angeles,115L/s
2021-03-25T04:04:30-07:00 Los_Angeles,120L/s
2021-03-25T04:05:30-07:00 Los_Angeles,115L/s
2021-03-25T04:06:41-07:00 Los_Angeles,120L/s
2021-03-25T04:07:41-07:00 Los_Angeles,115L/s
2021-03-25T04:08:41-07:00 Los_Angeles,110L/s
2021-03-25T04:09:43-07:00 Los_Angeles,115L/s
2021-03-25T04:10:00-07:00 Los_Angeles,115L/s
2021-03-25T04:11:03-07:00 Los_Angeles,110L/s
2021-03-25T04:12:03-07:00 Los_Angeles,115L/s
2021-03-25T04:13:03-07:00 Los_Angeles,120L/s
2021-03-25T04:14:03-07:00 Los_Angeles,115L/s
2021-03-25T04:15:04-07:00 Los_Angeles,110L/s
2021-03-25T04:16:26-07:00 Los_Angeles,115L/s
2021-03-25T04:17:27-07:00 Los_Angeles,110L/s
2021-03-25T04:18:27-07:00 Los_Angeles,115L/s
2021-03-25T04:19:28-07:00 Los_Angeles,110L/s
2021-03-25T04:20:00-07:00 Los_Angeles,115L/s
2021-03-25T04:21:19-07:00 Los_Angeles,110L/s
2021-03-25T04:22:23-07:00 Los_Angeles,115L/s
2021-03-25T04:23:23-07:00 Los_Angeles,110L/s
2021-03-25T04:25:24-07:00 Los_Angeles,115L/s
2021-03-25T04:26:24-07:00 Los_Angeles,110L/s
2021-03-25T04:27:24-07:00 Los_Angeles,115L/s
2021-03-25T04:28:24-07:00 Los_Angeles,110L/s
2021-03-25T04:29:24-07:00 Los_Angeles,115L/s
2021-03-25T04:30:00-07:00 Los_Angeles,115L/s
2021-03-25T04:31:00-07:00 Los_Angeles,120L/s
2021-03-25T04:32:00-07:00 Los_Angeles,115L/s
2021-03-25T04:33:00-07:00 Los_Angeles,110L/s
2021-03-25T04:34:00-07:00 Los_Angeles,115L/s
2021-03-25T04:35:39-07:00 Los_Angeles,110L/s
2021-03-25T04:36:39-07:00 Los_Angeles,120L/s
2021-03-25T04:37:40-07:00 Los_Angeles,115L/s
2021-03-25T04:39:21-07:00 Los_Angeles,110L/s
2021-03-25T04:40:00-07:00 Los_Angeles,115L/s
2021-03-25T04:41:02-07:00 Los_Angeles,110L/s
2021-03-25T04:42:02-07:00 Los_Angeles,115L/s
2021-03-25T04:43:33-07:00 Los_Angeles,110L/s
2021-03-25T04:44:33-07:00 Los_Angeles,120L/s
2021-03-25T04:45:33-07:00 Los_Angeles,115L/s
2021-03-25T04:46:33-07:00 Los_Angeles,120L/s
2021-03-25T04:47:35-07:00 Los_Angeles,115L/s
2021-03-25T04:48:36-07:00 Los_Angeles,120L/s
2021-03-25T04:49:36-07:00 Los_Angeles,115L/s
2021-03-25T04:50:00-07:00 Los_Angeles,120L/s
2021-03-25T04:51:00-07:00 Los_Angeles,115L/s
2021-03-25T04:52:00-07:00 Los_Angeles,120L/s
2021-03-25T04:53:00-07:00 Los_Angeles,115L/s
2021-03-25T04:54:00-07:00 Los_Angeles,120L/s
2021-03-25T04:55:29-07:00 Los_Angeles,115L/s
2021-03-25T04:56:29-07:00 Los_Angeles,120L/s
2021-03-25T04:57:40-07:00 Los_Angeles,125L/s
2021-03-25T04:58:51-07:00 Los_Angeles,120.27777862548828L/s
2021-03-25T05:00:00-07:00 Los_Angeles,120.55555725097656L/s
2021-03-25T05:01:00-07:00 Los_Angeles,115L/s
2021-03-25T05:02:03-07:00 Los_Angeles,120L/s
2021-03-25T05:03:03-07:00 Los_Angeles,115L/s
2021-03-25T05:04:03-07:00 Los_Angeles,120L/s
2021-03-25T05:05:03-07:00 Los_Angeles,125L/s
2021-03-25T05:06:03-07:00 Los_Angeles,120L/s
2021-03-25T05:07:03-07:00 Los_Angeles,115L/s
2021-03-25T05:08:03-07:00 Los_Angeles,120L/s
2021-03-25T05:09:06-07:00 Los_Angeles,125L/s
2021-03-25T05:10:00-07:00 Los_Angeles,125L/s
2021-03-25T05:11:00-07:00 Los_Angeles,120L/s
2021-03-25T05:12:00-07:00 Los_Angeles,125L/s
2021-03-25T05:13:00-07:00 Los_Angeles,120L/s
2021-03-25T05:14:00-07:00 Los_Angeles,125L/s
2021-03-25T05:15:00-07:00 Los_Angeles,120L/s
2021-03-25T05:16:20-07:00 Los_Angeles,115L/s
2021-03-25T05:17:20-07:00 Los_Angeles,120L/s
2021-03-25T05:18:20-07:00 Los_Angeles,115L/s
2021-03-25T05:19:20-07:00 Los_Angeles,120L/s
2021-03-25T05:20:00-07:00 Los_Angeles,120L/s
2021-03-25T05:21:00-07:00 Los_Angeles,115L/s
2021-03-25T05:22:03-07:00 Los_Angeles,120L/s
2021-03-25T05:23:24-07:00 Los_Angeles,115L/s
2021-03-25T05:24:31-07:00 Los_Angeles,120L/s
2021-03-25T05:25:32-07:00 Los_Angeles,115L/s
2021-03-25T05:26:32-07:00 Los_Angeles,120L/s
2021-03-25T05:27:32-07:00 Los_Angeles,115L/s
2021-03-25T05:28:48-07:00 Los_Angeles,120L/s
2021-03-25T05:29:48-07:00 Los_Angeles,115L/s
2021-03-25T05:30:00-07:00 Los_Angeles,120L/s
2021-03-25T05:31:29-07:00 Los_Angeles,115L/s
2021-03-25T05:32:30-07:00 Los_Angeles,125L/s
2021-03-25T05:33:30-07:00 Los_Angeles,120L/s
2021-03-25T05:34:30-07:00 Los_Angeles,125L/s
2021-03-25T05:35:31-07:00 Los_Angeles,130L/s
2021-03-25T05:36:31-07:00 Los_Angeles,125L/s
2021-03-25T05:37:31-07:00 Los_Angeles,120L/s
2021-03-25T05:38:31-07:00 Los_Angeles,125L/s
2021-03-25T05:39:31-07:00 Los_Angeles,130L/s
2021-03-25T05:40:00-07:00 Los_Angeles,130L/s
2021-03-25T05:41:00-07:00 Los_Angeles,125L/s
2021-03-25T05:42:04-07:00 Los_Angeles,120L/s
2021-03-25T05:43:04-07:00 Los_Angeles,125L/s
2021-03-25T05:44:06-07:00 Los_Angeles,120L/s
2021-03-25T05:45:16-07:00 Los_Angeles,125L/s
2021-03-25T05:46:16-07:00 Los_Angeles,120L/s
2021-03-25T05:47:17-07:00 Los_Angeles,125L/s
2021-03-25T05:48:28-07:00 Los_Angeles,120L/s
2021-03-25T05:49:28-07:00 Los_Angeles,115L/s
2021-03-25T05:50:00-07:00 Los_Angeles,115L/s
2021-03-25T05:51:00-07:00 Los_Angeles,120L/s
2021-03-25T05:52:00-07:00 Los_Angeles,115L/s
2021-03-25T05:53:00-07:00 Los_Angeles,120L/s
2021-03-25T05:54:00-07:00 Los_Angeles,125L/s
2021-03-25T05:55:00-07:00 Los_Angeles,130L/s
2021-03-25T05:56:22-07:00 Los_Angeles,135L/s
2021-03-25T05:57:22-07:00 Los_Angeles,125L/s
2021-03-25T05:58:22-07:00 Los_Angeles,120L/s
2021-03-25T05:59:22-07:00 Los_Angeles,125L/s
2021-03-25T06:00:00-07:00 Los_Angeles,125L/s
2021-03-25T06:01:55-07:00 Los_Angeles,130L/s
2021-03-25T06:02:55-07:00 Los_Angeles,135L/s
2021-03-25T06:03:56-07:00 Los_Angeles,140L/s
2021-03-25T06:04:56-07:00 Los_Angeles,145L/s
2021-03-25T06:05:57-07:00 Los_Angeles,140L/s
2021-03-25T06:07:07-07:00 Los_Angeles,145L/s
2021-03-25T06:09:38-07:00 Los_Angeles,140L/s
2021-03-25T06:10:00-07:00 Los_Angeles,150L/s
2021-03-25T06:11:39-07:00 Los_Angeles,145L/s
2021-03-25T06:13:40-07:00 Los_Angeles,150L/s
2021-03-25T06:14:41-07:00 Los_Angeles,145L/s
2021-03-25T06:15:41-07:00 Los_Angeles,150L/s
2021-03-25T06:17:12-07:00 Los_Angeles,145L/s
2021-03-25T06:18:12-07:00 Los_Angeles,150L/s
2021-03-25T06:19:54-07:00 Los_Angeles,145L/s
2021-03-25T06:20:00-07:00 Los_Angeles,145L/s
2021-03-25T06:21:00-07:00 Los_Angeles,150L/s
2021-03-25T06:22:00-07:00 Los_Angeles,145L/s
2021-03-25T06:23:00-07:00 Los_Angeles,150L/s
2021-03-25T06:24:00-07:00 Los_Angeles,145L/s
2021-03-25T06:25:00-07:00 Los_Angeles,150L/s
2021-03-25T06:26:18-07:00 Los_Angeles,145L/s
2021-03-25T06:27:18-07:00 Los_Angeles,150L/s
2021-03-25T06:28:18-07:00 Los_Angeles,145L/s
2021-03-25T06:29:29-07:00 Los_Angeles,150L/s
2021-03-25T06:30:00-07:00 Los_Angeles,150L/s
2021-03-25T06:31:10-07:00 Los_Angeles,155L/s
2021-03-25T06:32:11-07:00 Los_Angeles,150L/s
2021-03-25T06:33:11-07:00 Los_Angeles,160L/s
2021-03-25T06:36:03-07:00 Los_Angeles,165L/s
2021-03-25T06:37:03-07:00 Los_Angeles,155L/s
2021-03-25T06:38:04-07:00 Los_Angeles,160L/s
2021-03-25T06:39:04-07:00 Los_Angeles,155L/s
2021-03-25T06:40:00-07:00 Los_Angeles,155L/s
2021-03-25T06:42:36-07:00 Los_Angeles,150L/s
2021-03-25T06:43:36-07:00 Los_Angeles,155L/s
2021-03-25T06:44:46-07:00 Los_Angeles,160L/s
2021-03-25T06:45:47-07:00 Los_Angeles,155L/s
2021-03-25T06:46:57-07:00 Los_Angeles,150L/s
2021-03-25T06:47:58-07:00 Los_Angeles,155L/s
2021-03-25T06:48:58-07:00 Los_Angeles,150L/s
2021-03-25T06:49:59-07:00 Los_Angeles,155L/s
2021-03-25T06:50:00-07:00 Los_Angeles,155L/s
2021-03-25T06:51:00-07:00 Los_Angeles,150L/s
2021-03-25T06:52:30-07:00 Los_Angeles,155L/s
2021-03-25T06:53:30-07:00 Los_Angeles,150L/s
2021-03-25T06:54:41-07:00 Los_Angeles,155L/s
2021-03-25T06:55:41-07:00 Los_Angeles,150L/s
2021-03-25T06:56:52-07:00 Los_Angeles,155L/s
2021-03-25T06:57:52-07:00 Los_Angeles,145L/s
2021-03-25T06:58:52-07:00 Los_Angeles,150L/s
2021-03-25T07:00:00-07:00 Los_Angeles,150L/s
2021-03-25T07:01:25-07:00 Los_Angeles,155L/s
2021-03-25T07:04:17-07:00 Los_Angeles,160L/s
2021-03-25T07:05:17-07:00 Los_Angeles,150L/s
2021-03-25T07:06:17-07:00 Los_Angeles,160L/s
2021-03-25T07:07:18-07:00 Los_Angeles,155L/s
2021-03-25T07:08:18-07:00 Los_Angeles,160L/s
2021-03-25T07:09:18-07:00 Los_Angeles,165L/s
2021-03-25T07:10:00-07:00 Los_Angeles,160L/s
2021-03-25T07:11:00-07:00 Los_Angeles,165L/s
2021-03-25T07:12:20-07:00 Los_Angeles,170L/s
2021-03-25T07:13:20-07:00 Los_Angeles,160L/s
2021-03-25T07:14:20-07:00 Los_Angeles,165L/s
2021-03-25T07:15:22-07:00 Los_Angeles,170L/s
2021-03-25T07:16:22-07:00 Los_Angeles,165L/s
2021-03-25T07:17:23-07:00 Los_Angeles,170L/s
2021-03-25T07:18:23-07:00 Los_Angeles,165L/s
2021-03-25T07:19:23-07:00 Los_Angeles,170L/s
2021-03-25T07:20:00-07:00 Los_Angeles,170L/s
2021-03-25T07:21:00-07:00 Los_Angeles,165L/s
2021-03-25T07:22:00-07:00 Los_Angeles,170L/s
2021-03-25T07:23:36-07:00 Los_Angeles,175L/s
2021-03-25T07:24:36-07:00 Los_Angeles,165L/s
2021-03-25T07:25:36-07:00 Los_Angeles,170L/s
2021-03-25T07:26:36-07:00 Los_Angeles,165L/s
2021-03-25T07:27:36-07:00 Los_Angeles,170L/s
2021-03-25T07:28:59-07:00 Los_Angeles,175L/s
2021-03-25T07:29:59-07:00 Los_Angeles,170L/s
2021-03-25T07:30:00-07:00 Los_Angeles,170L/s
2021-03-25T07:31:00-07:00 Los_Angeles,175L/s
2021-03-25T07:32:00-07:00 Los_Angeles,170L/s
2021-03-25T07:33:51-07:00 Los_Angeles,165L/s
2021-03-25T07:34:51-07:00 Los_Angeles,170L/s
2021-03-25T07:36:42-07:00 Los_Angeles,175L/s
2021-03-25T07:37:42-07:00 Los_Angeles,170L/s
2021-03-25T07:38:43-07:00 Los_Angeles,175L/s
2021-03-25T07:39:44-07:00 Los_Angeles,170L/s
2021-03-25T07:40:00-07:00 Los_Angeles,175L/s
2021-03-25T07:41:05-07:00 Los_Angeles,180L/s
2021-03-25T07:42:05-07:00 Los_Angeles,175L/s
2021-03-25T07:43:06-07:00 Los_Angeles,170L/s
2021-03-25T07:44:06-07:00 Los_Angeles,176.38888549804688L/s
2021-03-25T07:45:06-07:00 Los_Angeles,175L/s
2021-03-25T07:46:06-07:00 Los_Angeles,180L/s
2021-03-25T07:47:06-07:00 Los_Angeles,170L/s
2021-03-25T07:48:06-07:00 Los_Angeles,175L/s
2021-03-25T07:49:09-07:00 Los_Angeles,180L/s
2021-03-25T07:50:00-07:00 Los_Angeles,180L/s
2021-03-25T07:51:00-07:00 Los_Angeles,175L/s
2021-03-25T07:52:01-07:00 Los_Angeles,180L/s
2021-03-25T07:53:01-07:00 Los_Angeles,175L/s
2021-03-25T07:54:01-07:00 Los_Angeles,185L/s
2021-03-25T07:55:22-07:00 Los_Angeles,180L/s
2021-03-25T07:56:23-07:00 Los_Angeles,175L/s
2021-03-25T07:57:23-07:00 Los_Angeles,180L/s
2021-03-25T07:58:23-07:00 Los_Angeles,175L/s
2021-03-25T07:59:23-07:00 Los_Angeles,180L/s
2021-03-25T08:00:00-07:00 Los_Angeles,175L/s
2021-03-25T08:01:00-07:00 Los_Angeles,180L/s
2021-03-25T08:02:00-07:00 Los_Angeles,175L/s
2021-03-25T08:03:06-07:00 Los_Angeles,180L/s
2021-03-25T08:04:06-07:00 Los_Angeles,175L/s
2021-03-25T08:05:07-07:00 Los_Angeles,180L/s
2021-03-25T08:06:18-07:00 Los_Angeles,175L/s
2021-03-25T08:07:18-07:00 Los_Angeles,180L/s
2021-03-25T08:08:19-07:00 Los_Angeles,175L/s
2021-03-25T08:09:19-07:00 Los_Angeles,180L/s
2021-03-25T08:10:00-07:00 Los_Angeles,180L/s
2021-03-25T08:11:00-07:00 Los_Angeles,185L/s
2021-03-25T08:12:00-07:00 Los_Angeles,190L/s
2021-03-25T08:13:11-07:00 Los_Angeles,195L/s
2021-03-25T08:14:12-07:00 Los_Angeles,190L/s
2021-03-25T08:15:12-07:00 Los_Angeles,185L/s
2021-03-25T08:16:12-07:00 Los_Angeles,190L/s
2021-03-25T08:17:13-07:00 Los_Angeles,185L/s
2021-03-25T08:18:13-07:00 Los_Angeles,190L/s
2021-03-25T08:19:13-07:00 Los_Angeles,185L/s
2021-03-25T08:20:00-07:00 Los_Angeles,185L/s
2021-03-25T08:21:05-07:00 Los_Angeles,190L/s
2021-03-25T08:22:05-07:00 Los_Angeles,185L/s
2021-03-25T08:23:05-07:00 Los_Angeles,175L/s
2021-03-25T08:24:05-07:00 Los_Angeles,180L/s
2021-03-25T08:25:05-07:00 Los_Angeles,175L/s
2021-03-25T08:26:05-07:00 Los_Angeles,180L/s
2021-03-25T08:27:08-07:00 Los_Angeles,185L/s
2021-03-25T08:28:08-07:00 Los_Angeles,180L/s
2021-03-25T08:29:19-07:00 Los_Angeles,185L/s
2021-03-25T08:30:00-07:00 Los_Angeles,185L/s
2021-03-25T08:31:00-07:00 Los_Angeles,175L/s
2021-03-25T08:32:00-07:00 Los_Angeles,180L/s
2021-03-25T08:33:00-07:00 Los_Angeles,175L/s
2021-03-25T08:34:00-07:00 Los_Angeles,170L/s
2021-03-25T08:35:00-07:00 Los_Angeles,175L/s
2021-03-25T08:36:00-07:00 Los_Angeles,170L/s
